spark.default.parallelism,batchInterval,spark.executor.cores,spark.executor.memory,spark.shuffle.compress,spark.streaming.blockInterval,time
1,1,2,8,True,2,0.281
1,1,2,8,True,2,0.218
1,1,2,8,True,2,0.119
1,1,2,8,True,2,0.164
1,1,2,8,True,2,1.498
1,1,2,8,True,2,0.129
1,1,2,8,True,2,0.999
1,1,2,8,True,2,2.317
1,1,2,8,True,2,0.128
1,1,2,8,True,2,1.304
1,1,2,8,True,2,1.028
1,1,2,8,True,2,1.199
1,1,2,8,True,2,1.453
1,1,2,8,True,2,0.167
1,1,2,8,True,2,0.59
1,1,2,8,True,2,0.651
1,1,2,8,True,2,2.192
1,1,2,8,True,2,1.11
1,1,2,8,True,2,2.214
1,1,2,8,True,2,1.423
1,1,2,8,True,2,2.299
1,1,2,8,True,2,2.812
1,1,2,8,True,2,2.669
1,1,2,8,True,2,1.223
1,1,2,8,True,2,1.129
1,1,2,8,True,2,1.066
1,1,2,8,True,4,0.161
1,1,2,8,True,4,1.164
1,1,2,8,True,4,0.1
1,1,2,8,True,4,0.13
1,1,2,8,True,4,0.203
1,1,2,8,True,4,0.129
1,1,2,8,True,4,0.129
1,1,2,8,True,4,0.171
1,1,2,8,True,4,1.109
1,1,2,8,True,4,0.133
1,1,2,8,True,4,0.225
1,1,2,8,True,4,1.137
1,1,2,8,True,4,0.134
1,1,2,8,True,4,0.136
1,1,2,8,True,4,0.118
1,1,2,8,True,4,1.064
1,1,2,8,True,4,1.136
1,1,2,8,True,4,0.166
1,1,2,8,True,4,0.131
1,1,2,8,True,4,1.062
1,1,2,8,True,4,0.132
1,1,2,8,True,4,0.133
1,1,2,8,True,4,0.111
1,1,2,8,True,4,1.454
1,1,2,8,True,4,0.127
1,1,2,8,True,4,0.243
1,1,2,8,True,4,0.12
1,1,2,8,True,4,2.256
1,1,2,8,True,4,0.228
1,1,2,8,True,4,1.093
1,1,2,8,True,4,1.224
1,1,2,8,True,4,0.156
1,1,2,8,True,4,0.219
1,1,2,8,True,4,1.094
1,1,2,8,True,4,0.254
1,1,2,8,True,4,0.567
1,1,2,8,True,4,0.122
1,1,2,8,True,4,0.231
1,1,2,8,True,4,1.145
1,1,2,8,True,4,1.343
1,1,2,8,True,4,0.164
1,1,2,8,True,4,0.123
1,1,2,8,True,4,1.251
1,1,2,8,True,4,0.141
1,1,2,8,True,4,1.286
1,1,2,8,True,4,0.162
1,1,2,8,True,4,2.207
1,1,2,8,True,4,0.29
1,1,2,8,True,4,1.27
1,1,2,8,True,4,1.096
1,1,2,8,True,4,2.233
1,1,2,8,True,4,1.092
1,1,2,8,True,4,1.248
1,1,2,8,True,4,1.457
1,1,2,8,True,4,0.365
1,1,2,8,True,4,1.671
1,1,2,8,True,4,0.156
1,1,2,8,True,4,0.24
1,1,2,8,True,4,0.381
1,1,2,8,True,4,0.378
1,1,2,8,True,4,2.27
1,1,2,8,True,4,0.386
1,1,2,8,True,4,1.884
1,1,2,8,True,4,1.592
1,1,2,8,True,4,2.604
1,1,2,8,True,4,2.278
1,1,2,8,True,4,0.357
1,1,2,8,True,8,0.125
1,1,2,8,True,8,0.121
1,1,2,8,True,8,0.118
1,1,2,8,True,8,0.119
1,1,2,8,True,8,0.382
1,1,2,8,True,8,0.999
1,1,2,8,True,8,0.124
1,1,2,8,True,8,0.138
1,1,2,8,True,8,0.115
1,1,2,8,True,8,0.117
1,1,2,8,True,8,0.125
1,1,2,8,True,8,0.151
1,1,2,8,True,8,2.025
1,1,2,8,True,8,2.243
1,1,2,8,True,8,0.345
1,1,2,8,True,8,1.714
1,1,2,8,True,8,1.109
1,1,2,8,True,8,0.13
1,1,2,8,True,8,1.1
1,1,2,8,True,8,0.163
1,1,2,8,True,8,0.099
1,1,2,8,True,8,0.276
1,1,2,8,True,8,2.182
1,1,2,8,True,8,1.115
1,1,2,8,True,8,2.179
1,1,2,8,True,8,1.236
1,1,2,8,True,8,1.231
1,1,2,8,True,8,0.119
1,1,2,8,True,8,1.12
1,1,2,8,True,8,1.368
1,1,2,8,True,8,0.127
1,1,2,8,True,8,0.205
1,1,2,8,True,8,1.089
1,1,2,8,True,8,0.131
1,1,2,8,True,8,0.197
1,1,2,8,True,8,1.118
1,1,2,8,True,8,1.304
1,1,2,8,True,8,1.067
1,1,2,8,True,8,0.121
1,1,2,8,True,8,1.33
1,1,2,8,True,8,0.122
1,1,2,8,True,8,1.257
1,1,2,8,True,8,1.062
1,1,2,8,True,8,0.284
1,1,2,8,True,8,0.122
1,1,2,8,True,8,0.132
1,1,2,8,True,8,2.257
1,1,2,8,True,8,0.127
1,1,2,8,True,8,1.266
1,1,2,8,True,8,0.364
1,1,2,8,True,8,0.151
1,1,2,8,True,8,0.746
1,1,2,8,True,8,0.126
1,1,2,8,True,8,0.282
1,1,2,8,True,8,0.127
1,1,2,8,True,8,0.166
1,1,2,8,True,8,0.515
1,1,2,8,True,8,0.114
1,1,2,8,True,8,0.361
1,1,2,8,True,8,0.363
1,1,2,8,True,8,0.225
1,1,2,8,True,8,1.175
1,1,2,8,True,8,0.134
1,1,2,8,True,8,1.348
1,1,2,8,True,8,0.23
1,1,2,8,True,8,1.281
1,1,2,8,True,8,0.127
1,1,2,8,True,8,2.211
1,1,2,8,True,8,1.047
1,1,2,8,True,8,1.089
1,1,2,8,True,8,2.404
1,1,2,8,True,8,1.113
1,1,2,8,True,8,1.381
1,1,2,8,True,8,1.088
1,1,2,8,True,8,1.259
1,1,2,8,True,8,1.279
1,1,2,8,True,8,1.107
1,1,2,8,True,8,1.249
1,1,2,8,True,8,1.469
1,1,2,8,True,8,0.545
1,1,2,8,True,8,1.15
1,1,2,8,True,8,2.209
1,1,2,8,True,8,1.074
1,1,2,8,True,8,0.373
1,1,2,8,True,8,1.462
1,1,2,8,True,8,0.572
1,1,2,8,True,8,2.037
1,1,2,8,True,8,1.849
1,1,2,8,True,8,1.293
1,1,2,8,True,8,1.145
1,1,2,8,True,8,1.153
1,1,4,16,False,1,0.121
1,1,4,16,False,1,0.121
1,1,4,16,False,1,0.151
1,1,4,16,False,1,0.118
1,1,4,16,False,1,0.154
1,1,4,16,False,1,0.177
1,1,4,16,False,1,0.124
1,1,4,16,False,1,0.127
1,1,4,16,False,1,0.118
1,1,4,16,False,1,0.125
1,1,4,16,False,1,0.13
1,1,4,16,False,1,0.124
1,1,4,16,False,1,0.135
1,1,4,16,False,1,0.123
1,1,4,16,False,1,0.221
1,1,4,16,False,1,0.125
1,1,4,16,False,1,0.13
1,1,4,16,False,1,0.132
1,1,4,16,False,1,0.122
1,1,4,16,False,1,0.122
1,1,4,16,False,1,0.122
1,1,4,16,False,1,0.235
1,1,4,16,False,1,0.119
1,1,4,16,False,1,0.226
1,1,4,16,False,1,0.126
1,1,4,16,False,1,0.132
1,1,4,16,False,1,0.206
1,1,4,16,False,1,0.118
1,1,4,16,False,1,1.253
1,1,4,16,False,1,0.191
1,1,4,16,False,1,0.233
1,1,4,16,False,1,0.176
1,1,4,16,False,1,0.129
1,1,4,16,False,1,0.339
1,1,4,16,False,1,0.353
1,1,4,16,False,1,0.251
1,1,4,16,False,1,0.12
1,1,4,16,False,1,0.135
1,1,4,16,False,1,0.242
1,1,4,16,False,1,0.157
1,1,4,16,False,1,0.224
1,1,4,16,False,1,0.124
1,1,4,16,False,1,0.196
1,1,4,16,False,1,0.161
1,1,4,16,False,1,0.125
1,1,4,16,False,1,0.242
1,1,4,16,False,1,0.134
1,1,4,16,False,1,0.258
1,1,4,16,False,1,0.153
1,1,4,16,False,1,0.161
1,1,4,16,False,1,0.252
1,1,4,16,False,1,0.12
1,1,4,16,False,1,0.271
1,1,4,16,False,1,0.126
1,1,4,16,False,1,0.219
1,1,4,16,False,1,0.117
1,1,4,16,False,1,0.161
1,1,4,16,False,1,0.202
1,1,4,16,False,1,0.12
1,1,4,16,False,1,0.285
1,1,4,16,False,1,0.156
1,1,4,16,False,1,0.226
1,1,4,16,False,1,0.219
1,1,4,16,False,1,0.174
1,1,4,16,False,1,0.202
1,1,4,16,False,1,0.167
1,1,4,16,False,1,0.212
1,1,4,16,False,1,0.165
1,1,4,16,False,1,0.375
1,1,4,16,False,1,0.292
1,1,4,16,False,1,1.027
1,1,4,16,False,1,1.469
1,1,4,16,False,1,0.149
1,1,4,16,False,1,1.252
1,1,4,16,False,1,0.129
1,1,4,16,False,1,0.413
1,1,4,16,False,1,1.04
1,1,4,16,False,1,1.194
1,1,4,16,False,1,1.151
1,1,4,16,False,1,0.121
1,1,4,16,False,1,1.29
1,1,4,16,False,1,1.025
1,1,4,16,False,1,0.554
1,1,4,16,False,1,0.129
1,1,4,16,False,1,0.15
1,1,4,16,False,1,0.672
1,1,4,16,False,1,0.124
1,1,4,16,False,1,1.212
1,1,4,16,False,1,0.145
1,1,4,16,False,1,1.321
1,1,4,16,False,1,0.257
1,1,4,16,False,1,0.212
1,1,4,16,False,1,0.764
1,1,4,16,False,1,0.222
1,1,4,16,False,1,2.274
1,1,4,16,False,1,2.221
1,1,4,16,False,1,1.715
1,1,4,16,False,1,1.647
1,1,4,16,False,1,0.486
1,1,4,16,False,2,0.121
1,1,4,16,False,2,0.127
1,1,4,16,False,2,0.099
1,1,4,16,False,2,0.116
1,1,4,16,False,2,0.184
1,1,4,16,False,2,0.126
1,1,4,16,False,2,0.109
1,1,4,16,False,2,0.128
1,1,4,16,False,2,0.126
1,1,4,16,False,2,0.126
1,1,4,16,False,2,0.126
1,1,4,16,False,2,0.16
1,1,4,16,False,2,0.126
1,1,4,16,False,2,0.123
1,1,4,16,False,2,0.12
1,1,4,16,False,2,0.14
1,1,4,16,False,2,0.131
1,1,4,16,False,2,0.128
1,1,4,16,False,2,0.127
1,1,4,16,False,2,0.116
1,1,4,16,False,2,0.165
1,1,4,16,False,2,0.122
1,1,4,16,False,2,0.124
1,1,4,16,False,2,0.221
1,1,4,16,False,2,0.117
1,1,4,16,False,2,0.226
1,1,4,16,False,2,0.13
1,1,4,16,False,2,0.161
1,1,4,16,False,2,0.27
1,1,4,16,False,2,0.172
1,1,4,16,False,2,0.253
1,1,4,16,False,2,0.148
1,1,4,16,False,2,0.185
1,1,4,16,False,2,0.149
1,1,4,16,False,2,0.225
1,1,4,16,False,2,0.136
1,1,4,16,False,2,0.123
1,1,4,16,False,2,0.231
1,1,4,16,False,2,0.123
1,1,4,16,False,2,0.209
1,1,4,16,False,2,0.142
1,1,4,16,False,2,0.263
1,1,4,16,False,2,0.126
1,1,4,16,False,2,0.118
1,1,4,16,False,2,1.085
1,1,4,16,False,2,0.145
1,1,4,16,False,2,0.307
1,1,4,16,False,2,0.124
1,1,4,16,False,2,0.26
1,1,4,16,False,2,0.128
1,1,4,16,False,2,0.225
1,1,4,16,False,2,0.127
1,1,4,16,False,2,0.129
1,1,4,16,False,2,0.288
1,1,4,16,False,2,0.153
1,1,4,16,False,2,0.283
1,1,4,16,False,2,0.128
1,1,4,16,False,2,0.228
1,1,4,16,False,2,0.177
1,1,4,16,False,2,0.269
1,1,4,16,False,2,0.227
1,1,4,16,False,2,0.451
1,1,4,16,False,2,1.198
1,1,4,16,False,2,0.126
1,1,4,16,False,2,0.255
1,1,4,16,False,2,0.129
1,1,4,16,False,2,1.228
1,1,4,16,False,2,0.139
1,1,4,16,False,2,1.098
1,1,4,16,False,2,0.346
1,1,4,16,False,2,0.152
1,1,4,16,False,2,1.167
1,1,4,16,False,2,0.153
1,1,4,16,False,2,1.225
1,1,4,16,False,2,1.026
1,1,4,16,False,2,1.183
1,1,4,16,False,2,0.125
1,1,4,16,False,2,1.031
1,1,4,16,False,2,1.27
1,1,4,16,False,2,0.155
1,1,4,16,False,2,0.236
1,1,4,16,False,2,1.042
1,1,4,16,False,2,1.245
1,1,4,16,False,2,0.181
1,1,4,16,False,2,1.08
1,1,4,16,False,2,0.564
1,1,4,16,False,2,0.187
1,1,4,16,False,2,1.276
1,1,4,16,False,2,0.994
1,1,4,16,False,2,1.274
1,1,4,16,False,2,1.039
1,1,4,16,False,2,1.392
1,1,4,16,False,2,0.176
1,1,4,16,False,2,2.194
1,1,4,16,False,2,1.008
1,1,4,16,False,2,2.165
1,1,4,16,False,2,1.272
1,1,4,16,False,2,0.381
1,1,4,16,False,2,1.456
1,1,4,16,False,2,2.587
1,1,4,16,False,2,0.346
1,1,4,16,False,2,1.025
1,1,4,16,False,4,0.133
1,1,4,16,False,4,0.118
1,1,4,16,False,4,0.118
1,1,4,16,False,4,0.117
1,1,4,16,False,4,1.081
1,1,4,16,False,4,0.123
1,1,4,16,False,4,0.131
1,1,4,16,False,4,0.128
1,1,4,16,False,4,0.14
1,1,4,16,False,4,0.168
1,1,4,16,False,4,0.114
1,1,4,16,False,4,0.131
1,1,4,16,False,4,0.138
1,1,4,16,False,4,0.129
1,1,4,16,False,4,0.127
1,1,4,16,False,4,0.132
1,1,4,16,False,4,0.127
1,1,4,16,False,4,0.124
1,1,4,16,False,4,0.128
1,1,4,16,False,4,0.131
1,1,4,16,False,4,0.121
1,1,4,16,False,4,0.117
1,1,4,16,False,4,1.102
1,1,4,16,False,4,0.241
1,1,4,16,False,4,0.126
1,1,4,16,False,4,0.178
1,1,4,16,False,4,0.294
1,1,4,16,False,4,0.16
1,1,4,16,False,4,0.234
1,1,4,16,False,4,0.119
1,1,4,16,False,4,0.257
1,1,4,16,False,4,1.028
1,1,4,16,False,4,0.161
1,1,4,16,False,4,0.268
1,1,4,16,False,4,0.128
1,1,4,16,False,4,0.315
1,1,4,16,False,4,0.12
1,1,4,16,False,4,0.126
1,1,4,16,False,4,0.214
1,1,4,16,False,4,0.169
1,1,4,16,False,4,1.152
1,1,4,16,False,4,0.156
1,1,4,16,False,4,0.217
1,1,4,16,False,4,0.995
1,1,4,16,False,4,0.255
1,1,4,16,False,4,0.114
1,1,4,16,False,4,0.166
1,1,4,16,False,4,0.196
1,1,4,16,False,4,0.123
1,1,4,16,False,4,0.322
1,1,4,16,False,4,0.165
1,1,4,16,False,4,0.122
1,1,4,16,False,4,1.225
1,1,4,16,False,4,0.177
1,1,4,16,False,4,0.182
1,1,4,16,False,4,1.021
1,1,4,16,False,4,1.233
1,1,4,16,False,4,0.121
1,1,4,16,False,4,1.063
1,1,4,16,False,4,0.213
1,1,4,16,False,4,0.183
1,1,4,16,False,4,0.344
1,1,4,16,False,4,0.127
1,1,4,16,False,4,0.209
1,1,4,16,False,4,1.074
1,1,4,16,False,4,0.132
1,1,4,16,False,4,0.228
1,1,4,16,False,4,0.147
1,1,4,16,False,4,1.211
1,1,4,16,False,4,0.154
1,1,4,16,False,4,1.316
1,1,4,16,False,4,1.047
1,1,4,16,False,4,0.123
1,1,4,16,False,4,0.353
1,1,4,16,False,4,1.075
1,1,4,16,False,4,0.55
1,1,4,16,False,4,0.128
1,1,4,16,False,4,1.21
1,1,4,16,False,4,1.101
1,1,4,16,False,4,1.047
1,1,4,16,False,4,1.28
1,1,4,16,False,4,1.078
1,1,4,16,False,4,1.146
1,1,4,16,False,4,1.076
1,1,4,16,False,4,1.163
1,1,4,16,False,4,1.292
1,1,4,16,False,4,0.34
1,1,4,16,False,4,0.473
1,1,4,16,False,4,1.058
1,1,4,16,False,4,0.266
1,1,4,16,False,4,1.029
1,1,4,16,False,4,1.262
1,1,4,16,False,4,0.171
1,1,4,16,False,4,1.177
1,1,4,16,False,4,0.528
1,1,4,16,False,4,0.361
1,1,4,16,False,4,1.306
1,1,4,16,False,4,0.162
1,1,4,16,False,4,1.448
1,1,4,16,False,4,2.491
1,1,4,16,False,4,2.828
1,1,4,16,False,4,1.138
1,1,4,16,False,4,0.413
1,1,4,16,False,8,0.119
1,1,4,16,False,8,0.12
1,1,4,16,False,8,0.121
1,1,4,16,False,8,0.127
1,1,4,16,False,8,0.135
1,1,4,16,False,8,0.137
1,1,4,16,False,8,0.266
1,1,4,16,False,8,0.116
1,1,4,16,False,8,0.388
1,1,4,16,False,8,0.118
1,1,4,16,False,8,0.411
1,1,4,16,False,8,0.129
1,1,4,16,False,8,0.127
1,1,4,16,False,8,0.134
1,1,4,16,False,8,0.123
1,1,4,16,False,8,1.094
1,1,4,16,False,8,0.128
1,1,4,16,False,8,0.164
1,1,4,16,False,8,0.139
1,1,4,16,False,8,0.13
1,1,4,16,False,8,0.141
1,1,4,16,False,8,0.14
1,1,4,16,False,8,0.21
1,1,4,16,False,8,0.177
1,1,4,16,False,8,0.264
1,1,4,16,False,8,0.13
1,1,4,16,False,8,0.228
1,1,4,16,False,8,0.123
1,1,4,16,False,8,0.133
1,1,4,16,False,8,0.195
1,1,4,16,False,8,0.138
1,1,4,16,False,8,0.194
1,1,4,16,False,8,0.134
1,1,4,16,False,8,0.265
1,1,4,16,False,8,0.127
1,1,4,16,False,8,0.123
1,1,4,16,False,8,0.232
1,1,4,16,False,8,0.153
1,1,4,16,False,8,0.198
1,1,4,16,False,8,0.126
1,1,4,16,False,8,0.122
1,1,4,16,False,8,1.212
1,1,4,16,False,8,0.127
1,1,4,16,False,8,0.224
1,1,4,16,False,8,0.127
1,1,4,16,False,8,0.199
1,1,4,16,False,8,0.13
1,1,4,16,False,8,0.127
1,1,4,16,False,8,0.247
1,1,4,16,False,8,0.34
1,1,4,16,False,8,1.193
1,1,4,16,False,8,0.125
1,1,4,16,False,8,1.282
1,1,4,16,False,8,1.06
1,1,4,16,False,8,1.045
1,1,4,16,False,8,0.19
1,1,4,16,False,8,0.384
1,1,4,16,False,8,0.166
1,1,4,16,False,8,0.724
1,1,4,16,False,8,0.148
1,1,4,16,False,8,1.222
1,1,4,16,False,8,0.123
1,1,4,16,False,8,0.39
1,1,4,16,False,8,0.12
1,1,4,16,False,8,0.361
1,1,4,16,False,8,0.234
1,1,4,16,False,8,0.119
1,1,4,16,False,8,0.263
1,1,4,16,False,8,0.136
1,1,4,16,False,8,0.219
1,1,4,16,False,8,1.011
1,1,4,16,False,8,1.05
1,1,4,16,False,8,1.323
1,1,4,16,False,8,0.122
1,1,4,16,False,8,1.228
1,1,4,16,False,8,0.124
1,1,4,16,False,8,0.222
1,1,4,16,False,8,1.041
1,1,4,16,False,8,0.141
1,1,4,16,False,8,0.31
1,1,4,16,False,8,0.18
1,1,4,16,False,8,1.179
1,1,4,16,False,8,0.174
1,1,4,16,False,8,0.583
1,1,4,16,False,8,0.498
1,1,4,16,False,8,0.13
1,1,4,16,False,8,1.195
1,1,4,16,False,8,0.124
1,1,4,16,False,8,0.725
1,1,4,16,False,8,0.142
1,1,4,16,False,8,1.266
1,1,4,16,False,8,1.08
1,1,4,16,False,8,0.273
1,1,4,16,False,8,0.212
1,1,4,16,False,8,0.128
1,1,4,16,False,8,1.432
1,1,4,16,False,8,0.154
1,1,4,16,False,8,1.455
1,1,4,16,False,8,2.462
1,1,4,16,False,8,1.681
1,1,4,16,False,8,1.101
1,1,4,16,False,8,1.091
1,1,4,16,True,1,0.123
1,1,4,16,True,1,0.117
1,1,4,16,True,1,0.121
1,1,4,16,True,1,0.12
1,1,4,16,True,1,0.156
1,1,4,16,True,1,0.118
1,1,4,16,True,1,0.125
1,1,4,16,True,1,0.13
1,1,4,16,True,1,0.129
1,1,4,16,True,1,0.131
1,1,4,16,True,1,0.13
1,1,4,16,True,1,0.13
1,1,4,16,True,1,0.156
1,1,4,16,True,1,0.124
1,1,4,16,True,1,0.122
1,1,4,16,True,1,0.129
1,1,4,16,True,1,0.174
1,1,4,16,True,1,0.131
1,1,4,16,True,1,0.184
1,1,4,16,True,1,0.131
1,1,4,16,True,1,0.166
1,1,4,16,True,1,0.154
1,1,4,16,True,1,0.233
1,1,4,16,True,1,0.176
1,1,4,16,True,1,0.206
1,1,4,16,True,1,0.124
1,1,4,16,True,1,0.144
1,1,4,16,True,1,0.19
1,1,4,16,True,1,0.164
1,1,4,16,True,1,0.216
1,1,4,16,True,1,0.127
1,1,4,16,True,1,0.124
1,1,4,16,True,1,0.191
1,1,4,16,True,1,0.124
1,1,4,16,True,1,0.214
1,1,4,16,True,1,0.135
1,1,4,16,True,1,0.13
1,1,4,16,True,1,0.242
1,1,4,16,True,1,0.131
1,1,4,16,True,1,0.258
1,1,4,16,True,1,0.151
1,1,4,16,True,1,0.197
1,1,4,16,True,1,0.215
1,1,4,16,True,1,0.181
1,1,4,16,True,1,0.205
1,1,4,16,True,1,0.127
1,1,4,16,True,1,0.235
1,1,4,16,True,1,0.122
1,1,4,16,True,1,0.217
1,1,4,16,True,1,0.195
1,1,4,16,True,1,0.155
1,1,4,16,True,1,0.217
1,1,4,16,True,1,0.13
1,1,4,16,True,1,0.223
1,1,4,16,True,1,0.162
1,1,4,16,True,1,0.287
1,1,4,16,True,1,0.174
1,1,4,16,True,1,0.162
1,1,4,16,True,1,0.278
1,1,4,16,True,1,0.16
1,1,4,16,True,1,1.216
1,1,4,16,True,1,0.161
1,1,4,16,True,1,0.254
1,1,4,16,True,1,0.238
1,1,4,16,True,1,0.127
1,1,4,16,True,1,0.291
1,1,4,16,True,1,0.126
1,1,4,16,True,1,0.211
1,1,4,16,True,1,0.161
1,1,4,16,True,1,0.229
1,1,4,16,True,1,0.322
1,1,4,16,True,1,0.183
1,1,4,16,True,1,0.261
1,1,4,16,True,1,0.184
1,1,4,16,True,1,1.268
1,1,4,16,True,1,0.131
1,1,4,16,True,1,1.097
1,1,4,16,True,1,1.256
1,1,4,16,True,1,0.166
1,1,4,16,True,1,1.233
1,1,4,16,True,1,0.122
1,1,4,16,True,1,2.434
1,1,4,16,True,1,0.265
1,1,4,16,True,1,1.048
1,1,4,16,True,1,0.346
1,1,4,16,True,1,1.062
1,1,4,16,True,1,1.338
1,1,4,16,True,1,0.126
1,1,4,16,True,1,0.299
1,1,4,16,True,1,1.34
1,1,4,16,True,1,1.035
1,1,4,16,True,1,2.23
1,1,4,16,True,1,1.073
1,1,4,16,True,1,1.44
1,1,4,16,True,1,1.085
1,1,4,16,True,1,1.238
1,1,4,16,True,1,1.443
1,1,4,16,True,1,2.396
1,1,4,16,True,1,1.652
1,1,4,16,True,1,2.683
1,1,4,16,True,1,1.162
1,1,4,16,True,1,0.416
1,1,4,16,True,2,0.121
1,1,4,16,True,2,0.114
1,1,4,16,True,2,0.12
1,1,4,16,True,2,0.147
1,1,4,16,True,2,0.129
1,1,4,16,True,2,0.128
1,1,4,16,True,2,0.135
1,1,4,16,True,2,0.124
1,1,4,16,True,2,0.133
1,1,4,16,True,2,0.128
1,1,4,16,True,2,0.182
1,1,4,16,True,2,0.176
1,1,4,16,True,2,0.128
1,1,4,16,True,2,0.124
1,1,4,16,True,2,0.11
1,1,4,16,True,2,0.411
1,1,4,16,True,2,0.153
1,1,4,16,True,2,0.125
1,1,4,16,True,2,0.129
1,1,4,16,True,2,0.213
1,1,4,16,True,2,0.131
1,1,4,16,True,2,0.126
1,1,4,16,True,2,0.187
1,1,4,16,True,2,0.128
1,1,4,16,True,2,0.135
1,1,4,16,True,2,0.477
1,1,4,16,True,2,0.143
1,1,4,16,True,2,0.185
1,1,4,16,True,2,0.119
1,1,4,16,True,2,0.195
1,1,4,16,True,2,0.119
1,1,4,16,True,2,0.249
1,1,4,16,True,2,0.115
1,1,4,16,True,2,0.149
1,1,4,16,True,2,0.246
1,1,4,16,True,2,0.123
1,1,4,16,True,2,0.21
1,1,4,16,True,2,0.125
1,1,4,16,True,2,0.194
1,1,4,16,True,2,0.108
1,1,4,16,True,2,0.126
1,1,4,16,True,2,0.199
1,1,4,16,True,2,0.126
1,1,4,16,True,2,0.232
1,1,4,16,True,2,0.143
1,1,4,16,True,2,1.143
1,1,4,16,True,2,0.122
1,1,4,16,True,2,0.169
1,1,4,16,True,2,0.24
1,1,4,16,True,2,0.161
1,1,4,16,True,2,0.225
1,1,4,16,True,2,0.151
1,1,4,16,True,2,0.27
1,1,4,16,True,2,0.125
1,1,4,16,True,2,0.334
1,1,4,16,True,2,0.128
1,1,4,16,True,2,0.127
1,1,4,16,True,2,0.19
1,1,4,16,True,2,0.129
1,1,4,16,True,2,0.475
1,1,4,16,True,2,0.129
1,1,4,16,True,2,0.247
1,1,4,16,True,2,0.116
1,1,4,16,True,2,1.019
1,1,4,16,True,2,0.499
1,1,4,16,True,2,0.163
1,1,4,16,True,2,0.511
1,1,4,16,True,2,0.129
1,1,4,16,True,2,0.196
1,1,4,16,True,2,0.135
1,1,4,16,True,2,0.304
1,1,4,16,True,2,0.154
1,1,4,16,True,2,0.203
1,1,4,16,True,2,0.28
1,1,4,16,True,2,0.152
1,1,4,16,True,2,1.23
1,1,4,16,True,2,0.118
1,1,4,16,True,2,0.244
1,1,4,16,True,2,1.008
1,1,4,16,True,2,2.119
1,1,4,16,True,2,0.392
1,1,4,16,True,2,0.313
1,1,4,16,True,2,1.206
1,1,4,16,True,2,0.131
1,1,4,16,True,2,1.269
1,1,4,16,True,2,1.027
1,1,4,16,True,2,0.492
1,1,4,16,True,2,0.137
1,1,4,16,True,2,2.206
1,1,4,16,True,2,0.337
1,1,4,16,True,2,1.222
1,1,4,16,True,2,0.122
1,1,4,16,True,2,1.248
1,1,4,16,True,2,1.435
1,1,4,16,True,2,0.18
1,1,4,16,True,2,1.312
1,1,4,16,True,2,0.343
1,1,4,16,True,2,1.424
1,1,4,16,True,2,1.852
1,1,4,16,True,2,0.427
1,1,4,16,True,2,1.051
1,1,4,16,True,4,0.099
1,1,4,16,True,4,0.128
1,1,4,16,True,4,0.103
1,1,4,16,True,4,0.119
1,1,4,16,True,4,0.116
1,1,4,16,True,4,0.151
1,1,4,16,True,4,0.111
1,1,4,16,True,4,0.192
1,1,4,16,True,4,0.128
1,1,4,16,True,4,0.129
1,1,4,16,True,4,0.127
1,1,4,16,True,4,0.126
1,1,4,16,True,4,0.134
1,1,4,16,True,4,0.127
1,1,4,16,True,4,0.13
1,1,4,16,True,4,0.127
1,1,4,16,True,4,0.152
1,1,4,16,True,4,0.132
1,1,4,16,True,4,0.127
1,1,4,16,True,4,0.129
1,1,4,16,True,4,0.135
1,1,4,16,True,4,0.182
1,1,4,16,True,4,0.209
1,1,4,16,True,4,0.115
1,1,4,16,True,4,0.17
1,1,4,16,True,4,0.218
1,1,4,16,True,4,0.131
1,1,4,16,True,4,0.248
1,1,4,16,True,4,0.12
1,1,4,16,True,4,0.284
1,1,4,16,True,4,0.171
1,1,4,16,True,4,0.171
1,1,4,16,True,4,1.23
1,1,4,16,True,4,0.127
1,1,4,16,True,4,0.22
1,1,4,16,True,4,0.128
1,1,4,16,True,4,1.302
1,1,4,16,True,4,0.123
1,1,4,16,True,4,0.171
1,1,4,16,True,4,0.204
1,1,4,16,True,4,0.125
1,1,4,16,True,4,0.216
1,1,4,16,True,4,0.113
1,1,4,16,True,4,0.115
1,1,4,16,True,4,0.301
1,1,4,16,True,4,0.162
1,1,4,16,True,4,0.202
1,1,4,16,True,4,0.132
1,1,4,16,True,4,0.196
1,1,4,16,True,4,0.122
1,1,4,16,True,4,0.133
1,1,4,16,True,4,0.237
1,1,4,16,True,4,0.157
1,1,4,16,True,4,1.135
1,1,4,16,True,4,1.039
1,1,4,16,True,4,0.228
1,1,4,16,True,4,0.179
1,1,4,16,True,4,0.17
1,1,4,16,True,4,1.198
1,1,4,16,True,4,0.13
1,1,4,16,True,4,0.234
1,1,4,16,True,4,0.125
1,1,4,16,True,4,0.19
1,1,4,16,True,4,1.067
1,1,4,16,True,4,0.994
1,1,4,16,True,4,0.205
1,1,4,16,True,4,0.128
1,1,4,16,True,4,0.213
1,1,4,16,True,4,0.127
1,1,4,16,True,4,0.29
1,1,4,16,True,4,1.025
1,1,4,16,True,4,1.055
1,1,4,16,True,4,0.279
1,1,4,16,True,4,0.127
1,1,4,16,True,4,0.274
1,1,4,16,True,4,0.128
1,1,4,16,True,4,1.233
1,1,4,16,True,4,0.136
